timestamp,station_name,longitude,latitude,aqi,WHO_exposure,PM2.5 (µg/m³),PM10 (µg/m³),O3 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (µg/m³),condition,temperature (°),humidity (%),pressure,wind_speed (km/h),wind_direction
2025-04-17 03:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,162,14.3,71.6,204.7,59,8.4,7.8,,Nhiều mây,23,88,1007,9.3,125
2025-04-17 03:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,154,12.1,60.5,192.5,13.1,2.4,6.3,1.9,Nhiều mây,23,88,1007,9.1,125
2025-04-17 03:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,126,6,30.2,206.2,20.8,,0.2,1,Nhiều mây,23,87,1007,7.8,116
2025-04-17 03:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,80,5,24.9,64,56.3,3.7,6,0.1,Nhiều mây,27,84,1009,15.3,100
2025-04-17 03:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,133,9.7,48.5,145,64.3,1,1.4,2,Nhiều mây,21,91,1007,10.9,108
2025-04-17 03:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,86,5.6,28.1,37.7,12.1,11.3,65.4,1.2,Mây rải rác,23,94,1007,1.8,110
2025-04-17 03:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,119,8.6,42.9,143,21.2,3.5,2.1,3.9,Mưa,22,93,1006,9.8,138
2025-04-17 03:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,156,12.7,63.3,170.2,,,6.8,0.4,Nhiều mây,20,85,1007,2.8,62
2025-04-17 03:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,134,9.8,49.1,137.5,1.4,402.9,6.1,0.7,Nhiều mây,22,91,1006,14.5,168
2025-04-17 03:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,26,0.9,4.7,11.8,9.9,7.8,3.2,1.7,Nhiều mây,26,90,1009,4,97
2025-04-17 04:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,160,13.7,68.6,184.2,59,8.4,7.8,,Nhiều mây,24,86,1007,8.9,122
2025-04-17 04:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,154,12.1,60.5,191,16.6,2.6,6,1.9,Nhiều mây,24,86,1007,8.7,122
2025-04-17 04:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,249,34.8,174,207.3,19.2,,0.5,0.9,Nhiều mây,24,85,1007,7.5,110
2025-04-17 04:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,79,4.8,24.1,61.1,59.2,4.1,5.8,0.1,Nhiều mây,27,85,1009,14.7,97
2025-04-17 04:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,125,9.1,45.4,140.9,64.3,1,1.4,2,Nhiều mây,22,90,1007,11.4,113
2025-04-17 04:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,84,5.4,26.8,35.8,11.6,11.6,64.9,0.9,Mây rải rác,23,94,1007,3.7,280
2025-04-17 04:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,124,9,45,142.2,23.9,2.2,2.3,3.9,Mưa,22,93,1007,8.4,139
2025-04-17 04:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,156,12.7,63.3,163.5,,,6.8,0.4,Nhiều mây,21,84,1007,3.3,70
2025-04-17 04:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,138,10.1,50.6,141.2,1.4,201,3.5,0.7,Nhiều mây,23,88,1006,10.8,179
2025-04-17 04:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,26,0.9,4.6,11.5,7.6,8.2,2.5,1.1,Nhiều mây,26,91,1009,5.7,109
2025-04-17 05:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,159,13.3,66.5,178.2,59,8.4,7.8,,Nhiều mây,24,87,1007,7,124
2025-04-17 05:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,154,11.9,59.4,192.2,23.5,2.5,5.6,2,Nhiều mây,24,87,1007,6.7,124
2025-04-17 05:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,249,34.8,174,206.1,20,,0.3,1.1,Nhiều mây,24,86,1007,6,113
2025-04-17 05:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,79,4.8,24,60.4,55.2,5.2,7.1,0.3,Nhiều mây,27,86,1009,15.7,99
2025-04-17 05:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,129,9.3,46.7,142.2,47.3,1,1.6,2.1,Nhiều mây,22,91,1007,12.2,114
2025-04-17 05:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,85,5.5,27.5,37.2,12.6,11.7,65.5,1.1,Mây rải rác,23,94,1007,5.5,290
2025-04-17 05:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,132,9.6,47.9,142.6,26.9,3.6,2.2,4,Nhiều mây,22,93,1007,10.2,136
2025-04-17 05:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,161,14.1,70.4,158.3,,,6.4,0.4,Nhiều mây,21,84,1007,2.2,66
2025-04-17 05:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,140,10.3,51.6,140.9,1.4,189.5,7,0.7,Nhiều mây,23,85,1006,12.2,177
2025-04-17 05:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,27,1,4.9,12.5,4.7,12.7,2.1,2,Nhiều mây,26,91,1009,6.7,112
2025-04-17 06:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,158,13.1,65.6,178.2,59,8.4,7.8,,Nhiều mây,24,87,1007,6.3,126
2025-04-17 06:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,153,11.7,58.4,190.3,22.1,2.4,5.3,2.2,Nhiều mây,24,87,1007,6,126
2025-04-17 06:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,249,34.8,174,204,17.1,,0.6,1.1,Nhiều mây,24,86,1007,4.9,114
2025-04-17 06:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,79,4.9,24.3,60.5,46.2,6.3,7.5,0.7,Nhiều mây,26,86,1010,15.1,99
2025-04-17 06:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,126,9.1,45.7,141.9,43.7,1,1.6,2.2,Nhiều mây,22,91,1007,11.8,119
2025-04-17 06:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,87,5.7,28.3,38.2,12.2,12.5,66.7,1.9,Sương mù,23,88,1008,1.8,280
2025-04-17 06:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,126,9.2,45.9,141.1,26.6,3.7,2.2,4,Nhiều mây,22,93,1007,10.5,138
2025-04-17 06:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,162,14.3,71.4,154.7,,,5.8,0.5,Nhiều mây,21,84,1007,1.7,116
2025-04-17 06:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,141,10.4,51.9,138.4,1.4,300.3,8.9,0.7,Nhiều mây,23,83,1007,12,182
2025-04-17 06:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,27,1,5,12.2,4.1,18.5,2.6,2.1,Nhiều mây,26,91,1010,5.4,102
2025-04-17 08:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,156,12.5,62.6,168.3,44.6,20.3,6.9,,Nhiều mây,25,83,1008,6.9,147
2025-04-17 08:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,243,33.6,168,181.6,10.8,2.7,7.1,4.6,Nhiều mây,25,83,1008,6.4,145
2025-04-17 08:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,153,11.5,57.7,191.9,15.1,,0.7,2.5,Nhiều mây,25,83,1008,5.1,128
2025-04-17 08:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,87,5.7,28.3,68.2,37.8,14.3,7,1.7,Nhiều mây,28,77,1012,12.1,94
2025-04-17 08:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,128,9.3,46.3,144.5,36.4,1,1.6,3.1,Nhiều mây,24,84,1008,15.4,148
2025-04-17 08:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,95,6.6,32.9,49.5,14.1,11.6,66.8,3.5,Sương mù,26,83,1008,5.5,130
2025-04-17 08:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,122,8.8,44,139.7,23.2,9.9,2.2,4.3,Nhiều mây,24,84,1008,16,162
2025-04-17 08:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,153,11.6,58.1,150.7,,,7.3,1,Nhiều mây,22,84,1009,5.1,122
2025-04-17 08:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,142,10.4,52.1,135.7,1.3,197.3,3.7,0.7,Nhiều mây,25,74,1008,15.1,196
2025-04-17 08:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,34,1.2,6.1,13.7,5.3,26.6,7.7,2.6,Nhiều mây,29,71,1011,8.7,93
2025-04-17 10:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,155,12.4,62,167,49.7,16.6,7.3,,Nhiều mây,26,77,1009,5.9,134
2025-04-17 10:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,145,10.7,53.4,184.3,6.6,3.2,7.8,4,Nhiều mây,26,77,1009,5.4,129
2025-04-17 10:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,132,5.9,29.3,218.1,17.6,,1.3,2.7,Nhiều mây,26,77,1009,4.9,113
2025-04-17 10:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,82,5.2,26,63,39.7,15.2,6.2,1,Nhiều mây,29,74,1012,12.2,112
2025-04-17 10:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,131,9.5,47.6,147,50.8,1,1.5,3.1,Nhiều mây,26,82,1009,12.8,155
2025-04-17 10:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,99,6.9,34.7,59.7,13.9,11.2,66.3,1.9,Mây rải rác,29,74,1009,5.5,100
2025-04-17 10:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,120,8.7,43.5,139.2,21.1,10.1,2.4,4.2,Nhiều mây,25,83,1009,16.2,161
2025-04-17 10:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,156,12.5,62.5,150.2,,,6.8,0.8,Nhiều mây,23,81,1009,6.6,121
2025-04-17 10:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,141,10.4,51.8,134.7,1.3,179,6.8,0.7,Nhiều mây,27,71,1008,16,195
2025-04-17 10:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,32,1.2,5.8,13.1,8.1,14.8,9.9,2,Nhiều mây,30,62,1011,8.6,103
2025-04-17 11:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,156,12.4,62.2,170.5,66.7,16.7,7.2,,Nhiều mây,26,75,1008,3,120
2025-04-17 11:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,153,11.8,59,188.1,22.2,2.1,6.6,2,Nhiều mây,26,75,1008,3.1,114
2025-04-17 11:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,129,4.1,20.6,212.8,14,,0.9,2.7,Nhiều mây,26,76,1008,3.7,108
2025-04-17 11:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,72,4.1,20.4,51.2,42.2,12,5.5,0.7,Nhiều mây,32,70,1011,17.2,149
2025-04-17 11:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,131,9.6,47.9,145.7,54.6,1,1.2,2.7,Nhiều mây,29,73,1008,13.1,137
2025-04-17 11:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,95,6.6,33,59.6,16.4,11.9,64.7,1.3,Mây rải rác,32,66,1009,7.4,50
2025-04-17 11:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,123,8.9,44.6,137.7,25.2,8.9,2.5,4.1,Nhiều mây,27,76,1007,15.7,142
2025-04-17 11:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,155,12.3,61.6,149.3,,,5.4,0.7,Nhiều mây,25,79,1008,4.1,113
2025-04-17 11:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,138,10.2,50.8,135.1,1.3,371.6,6,0.7,Nhiều mây,29,65,1007,17.8,219
2025-04-17 11:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,28,1,5.1,11.8,10.7,12.1,9.6,1.9,Nhiều mây,34,48,1010,11,123
2025-04-17 12:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,156,12.6,63.2,171.3,79.8,15.8,6.9,,Nhiều mây,27,67,1007,3.3,165
2025-04-17 12:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,155,12.2,60.8,186.8,39.1,0.8,7.6,2.2,Nhiều mây,27,67,1007,3.3,154
2025-04-17 12:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,132,2.9,14.4,217.2,41.9,,1.5,1.8,Nhiều mây,27,67,1007,4.5,133
2025-04-17 12:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,69,3.8,19.1,47.5,49.9,12.1,5.5,0.8,Nhiều mây,32,70,1010,18.5,153
2025-04-17 12:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,128,9.3,46.6,132,43.8,1,1.4,2.8,Nhiều mây,31,62,1006,15.8,136
2025-04-17 12:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,91,6.1,30.7,54.3,18.8,12.3,64.3,1.4,ít mây,32,62,1008,11.1,50
2025-04-17 12:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,106,7.5,37.4,125.2,23.6,4.2,2.3,4.1,Nhiều mây,28,69,1007,15.7,140
2025-04-17 12:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,155,12.2,61.2,149,,,5.4,0.7,Nhiều mây,28,70,1007,0.6,40
2025-04-17 12:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,135,9.9,49.3,129.4,1.1,181.4,3.3,0.7,Nhiều mây,30,60,1006,18.6,228
2025-04-17 12:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,27,1,4.8,11.4,11.9,13.8,8.9,1.6,Nhiều mây,34,48,1009,14.1,129
2025-04-17 13:00:00,Hà Nội: Đại Học Bách Khoa cổng Parabol đường Giải Phóng (KK),105.8418,21.0052,156,12.6,62.8,169.8,93.1,13.4,7.1,,Nhiều mây,28,59,1005,8,138
2025-04-17 13:00:00,Hà Nội: Công viên hồ điều hòa Nhân Chính  Khuất Duy Tiến (KK),105.7947,21.0031,154,12.1,60.3,186.8,30.9,2,7.6,2.5,Nhiều mây,28,59,1005,8.1,134
2025-04-17 13:00:00,Minh Khai - Bắc Từ Liêm,105.74,21.05,129,2.3,11.4,211.9,40.9,,0.7,1.7,Nhiều mây,28,61,1005,9.7,129
2025-04-17 13:00:00,Vũng Tàu: Ngã tư Giếng nước - Tp.Vũng Tàu (KK),107.0844,10.367976,68,3.6,18,44,81.2,11.8,7.2,0.3,Nhiều mây,32,72,1009,16.8,153
2025-04-17 13:00:00,Hải Dương: UBND TP. Hải Dương - 106 Đường Trần Hưng Đạo (KK),106.3357,20.9381,125,9.1,45.4,132,42.8,1,1.1,2.7,Nhiều mây,30,62,1005,21.5,131
2025-04-17 13:00:00,Thừa Thiên Huế: 83 đường Hùng Vương (KK),107.596351,16.46226,83,5.2,26.2,46.7,19.8,12.2,64.2,1,ít mây,32,62,1006,11.1,70
2025-04-17 13:00:00,Thái Bình: Cầu Thái Bình - Đ. Trần Thái Tông - P. Bồ Xuyên - TP Thái Bình (KK),106.3439,20.4578,83,5.2,26.1,112.7,23.6,4.2,2.3,4.1,Nhiều mây,28,71,1006,18.4,138
2025-04-17 13:00:00,Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên (KK),105.8431043,21.593151,156,12.4,62.1,148.9,,,5.6,0.6,Nhiều mây,31,65,1005,5,155
2025-04-17 13:00:00,Quảng Bình: Khu kinh tế Hòn La (KK),106.49662,17.932938,129,9.4,46.9,117.5,1.1,169.9,6.7,0.7,Nhiều mây,28,72,1005,17.1,157
2025-04-17 13:00:00,Trà Vinh: Tp. Trà Vinh (KK),106.339604,9.923886,25,0.9,4.6,11.2,12.8,9.4,8.7,1.7,Nhiều mây,33,49,1008,13,132
